City,Place,Ratings,Distance,Place_desc,Predicted_Types,latitude,longitude,Categories,votes,Place_Name
Leh Ladakh,"21. bactarian camel safari, nubra valley",3.3, 71 km  from city center , Nubra Valley is famous for the Bactrian Camel Safari. These camels are not even the usual ones that you must have seen in Rajasthan or in pictures. These camels having two humps were the major mode of transport to travel to silk route. These are now used for the safari in the region is hugely popular among the tourists. ,picture safari,34.6863141,77.567288,"Adventure and Trekking, Adventure, Historic Sites",2714.0,nubra valley 
Leh Ladakh,22. leh palace,4.3, 2 km  from city center , The Leh Palace is a 17th-century former royal palace that is converted into a museum. The highlight is the sweeping view of Leh and the surrounding Zanskar mountain from the rooftop. ,mount mountain palace museum,34.1670337,77.5871174,"Scenic, Adventure, Offbeat and Eco-Tourism",,leh palace 
Leh Ladakh,23. tso kar lake,3.5, 101 km  from city center , Tso Kar is a fluctuating salt lake located in the Rupshu Plateau of scenic Ladakh Valley. It is popularly known as the White Lake owing to the white salt deposits it leaves on the shores. Tso Kar Lake is the most peaceful and calm of the three high-altitude lakes (Pangong Lake and Tso Moriri) and also the smallest of the three. It is popular for bird-watching. ,scenic lakes deposit bird lake,33.7342806,77.8038493,"Scenic, Nature and Wildlife, Adventure",,tso kar lake 
Leh Ladakh,"24. hemis high altitude wildlife sanctuary, hemis",3.3, 46 km  from city center ," At an altitude ranging from 3,300 m to 6,000 m above sea level, this sanctuary is known to be the highest in the world as well as the largest park of South Asia. It is also a habitat to the rare Snow Leopards. ",wildlife sanctuary,33.9430688,77.7679815,"Scenic, Adventure, Offbeat and Eco-Tourism",," wildlife sanctuary, hemis "
Leh Ladakh,25. chadar trek,4.0, 37 km  from city center ," The Chadar Trek or The Frozen River Expedition is one of the most unique and challenging treks in India. The 6-day chadar trek across the frozen Zanskar River in Ladakh takes place during the latter part of January till the end of February or sometimes even in the first week of March, depending on the weather. ",trek hall river,34.1448306,77.5643291,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",11.0, chadar trek 
Leh Ladakh,26. hunder village,, 49 km  from city center ," Hunder is a remote village located in the Nubra Valley region, 7km from Diksit Monastery. It is known for its sand dunes, cold desert and bactrian camel rides. It is also home to forests of sea-buckthorn, which is a medicinal plant. Hunder is popular amongst trekkers.  ",trek villa desert,34.3787971,77.5150008,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",, hunder village 
Leh Ladakh,27. taglang la,, 1 km  from city center ," The Tanglang La is a high mountain road located on the Leh-Manali highway just a few kilometers from Leh. It is at a height of 5,358 metres, is the second-highest mountain pass after Khardung-La Pass, and is also the 12th highest motorable pass. This popular spot in Ladakh is known for being the second highest mountain located in Zanskar range. The pass summit is breathtaking and is adorned by a number of prayer flags.
 ",mount pot mountain,33.5078137,77.7698901,"Scenic, Adventure, Offbeat and Eco-Tourism",430.0,taglang la 
Leh Ladakh,28. turtuk,, 105 km  from city center ," Turtuk is a small village located in Nubra Valley region of Ladakh, on the banks of Shyok River. It is an unexplored and offbeat place, opened to tourists only in 2010. The picturesque village with its tiny houses and fields is surreal. It remains cut off from Ladakh for 6 months during winter. ",field house villa picture river explore,34.8506924,76.8274998,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",, turtuk 
Leh Ladakh,29. hundur monastery,, 48 km  from city center ," Hundur Monastery is a hilltop temple located in the Nubra Valley, quite close to the Diskit monastery and Lachung temple.  ",temple ski,34.3746673,77.5421619,"Adventure and Trekking, Adventure, Historic Sites",,hundur monastery 
Leh Ladakh,"30. phuktal monastery, zanskar",4.2, 105 km  from city center ," The Phugtal (Phuktal) Monastery is a Buddhist monastery situated in the south-east part of Zanskar region in Ladakh.Â Situated at the mouth of natural cave on a cliff, it is one of the most isolated monasteries in the region, built around 2500 years ago. The Phugtal Monastery looks like a honeycomb from a distance. It is popular amongst trekking enthusiasts. ",trek natural trekking,33.268189,77.1797552,"Nature and Wildlife, Adventure and Trekking, Adventure",208.0,"phuktal monastery, zanskar "
Leh Ladakh,31. lamayuru town,3.5, 76 km  from city center ," Lamayuru is a tiny village that's popularly known as the Moonland of Ladakh. It is immensely popular for housing the Lamayuru Monastery, the oldest and largest monasteries in Ladakh.Â It is an ideal stopover between the Kargil-Leh route. ",deal villa,34.183391,76.8295134,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",,lamayuru town 
Leh Ladakh,32. stargazing,, 32 out of 71  places to visit in Leh Ladakh ," Leh-Ladakh, as already mentioned earlier, is a must visit place for all photography lovers â especially, Astro-photographers! The Major reason why Ladakh is a favourite among astrophotographers is because it provides clear night skies to complement the scenic beauty. Cities donât generally have such pellucid skies owing to the pollution around.  ",scenic stargazing ski photography rite,33.4776974,78.2567897,"Scenic, Adventure, Adventure and Trekking",,stargazing 
Leh Ladakh,33. chang la pass,, 34 km  from city center , Chang La Pass is a high mountain pass and one of the highest motorable roads in the world. The 15km long pass is especially popular amongst bikers. The roads are mostly paved and are driveable by any vehicle. Changla is open for tourists from Mid May to October. ,mount bike mountain,34.0471697,77.930494,"Scenic, Adventure, Offbeat and Eco-Tourism",, chang la pass 
Leh Ladakh,34. chemrey monastery,3.2, 29 km  from city center , Chemrey Monastery is a 400-year-old yet unexplored Buddhist monastery located approximately 40 kilometres (25 mi) east of Leh in northern India. It is known for housing a staggering statue of Padmasambhava (almost a storey-high)and a collection of ancient scriptures with the text emboldened in gold letters with the titles in silver. ,stag explore,34.0517198,77.6684936,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",, chemrey monastery 
Leh Ladakh,35. namgyal tsemo gompa,3.5, 2 km  from city center ," Traveling to the Namgyal Tsemo Gompa makes you encounter the steep mountains and submerges you in its serene and spiritual folds. The monastery has long lured travelers seeking Buddhist experience but surprises them with something unexpected- the moon like, quiet and mystic expanse of Ladakh's landscape. ",mount spiritual mountain ritual,34.1672727,77.590485,"Spiritual Journeys, Wellness, Scenic",,namgyal tsemo gompa 
Leh Ladakh,36. ladakh trekking,3.6, 622 km  from city center ," Know for its majestic and moon like terrains, Leh is attracted by many natural lovers and adventurous tourist. Some popular trekking routes include Spiti to Ladakh, Markha Valley trekking, Ladakh Zanskar trekking and the Nubra Valley trekking. ",trek natural trekking,34.1652727,77.5836014,"Nature and Wildlife, Adventure and Trekking, Adventure",7.0, ladakh trekking 
Leh Ladakh,37. sankar gompa,3.2, 2 km  from city center ," Sankar Gompa is a beautiful Buddhist monastery located 6 km from Leh.Â A subsidiary of Spituk Monastery, it serves as the residence of the Abbot of Spituk, the senior incarnate lama of Ladakh, making it an important religious site. The main attraction is the statue of Avalokitesvara with 1000 arms and heads. ",residence religious,34.174051,77.5854485,"Spiritual Journeys, Wellness, Beach Holidays",152.0,sankar gompa 
Leh Ladakh,38. lachung temple,," 1,281 km  from city center "," Located in the Nubra Valley, Lachung Temple is a religious pilgrimage found in the Diksit village. Besides housing some of the most colourful and narrative paintings, this temple is also one of the oldest holy sites in the region.  ",rat painting villa temple paint pilgrimage religious,30.9498621,83.1333626,"Spiritual Journeys, Wellness, Beach Holidays",,lachung temple 
Leh Ladakh,39. druk white lotus school,," 3,277 km  from city center "," The Druk White Lotus School, also known as Druk Padma Karpo School, is a Buddhist cultural school located in the Shey valley, close to Shey Monastery and Palace. It is popular as the Rancho School from the famed Bollywood movie 3-idiots. It has become a popular tourist attraction, even though it is a not public tourist spot. ",cultural pot lot palace,34.0730258,77.643969,"Cultural Immersion, Cultural, Beach Holidays",222.0,druk white lotus school 
Leh Ladakh,40. city shopping,3.6," 2,037 km  from city center "," For all those who like to fill their bags with souvenirs and local produce, the markets in Ladakh offers beautiful Tibetan jewellery, motifs, decorated carpets and woolen clothes.Â  ",rat cloth lot shopping shop,34.1596079,77.5838557,"Shopping, Beach Holidays, Offbeat and Eco-Tourism",,leh bazar shopping
Leh Ladakh,41. dah hanu,3.5, 102 km  from city center , The villages of Dah and Hanu are amongst the only few villages that are home to the Drogpa tribe. These villages are a must visit for those who are interested in cultural diversity. The Drogpa tribes are known for their distinct ornaments and head gears. ,cultural villa,34.6032405,76.511085,"Cultural Immersion, Cultural, Beach Holidays",,dah hanu 
Leh Ladakh,42. sindhu darshan festival,, 42 out of 71  places to visit in Leh Ladakh ," The Sindhu Darshan festival is celebrated Leh Ladakh region, every year on the full moon day. Celebrated over three days, this is a celebration of River Sindhu, the former Indus Valley Civilisation, with the motive of endorsing the river as an icon of communal harmony in India. The Bollywood movie ""Dil Se"" was shot at the first Sindhu Darshan Festival. ",rat river festival,34.0859691,77.6123518,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",116.0,sindhu darshan festival 
